SMILES,Title,IC50nM,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh
CC1CCCCN1C(=O)c1nc(-c2nnc(CC(C)(C)C(=O)O)o2)sc1-c1ccc(S(=O)(=O)NC(C)C(F)(F)F)c(F)c1C(F)F,51343137,0.1,-6.36115119,-6.316464101,697.68,5.8338,4.354555895,0.248945768,155.59,9,2,10,TRUE,51343137,1,1045616,0.41129466,1,0.173913043
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)C(N)=O)nc2CC2CCCCC2)c2ccccc12,50919295,0.37,-9.401666352,-0.291983099,584.808,5.4042,3.100637082,0.309763401,131.25,6,3,9,TRUE,50919295,1,51126183,0.299781693,1,0.186813187
Cn1cc2c(n1)CCN(C(=O)C1CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C1)C2,708998,0.5,-9.28620767,-6.006576951,670.063,5.7465,4.037893581,0.271365321,110.32,7,1,5,TRUE,708998,1,1020531,0.391053999,1,0.20610687
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCn4ncnc4C2)C3)c(F)c1,708999,0.5,-9.129156008,-1.7509595,657.024,5.062,4.07970123,0.29799802,123.21,8,1,5,TRUE,708999,1,51126183,0.084797169,1,0.175925926
COC1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)F)CC4)c3C2)C1,708974,0.5,-7.694028015,-4.786837637,602.009,4.9881,3.853170422,0.409565601,101.73,6,1,7,TRUE,708974,1,CHEMBL3818257,0.389859205,1,0.145631068
Cn1ncc2c1CN(C(=O)C1CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C1)C2,708996,0.5,-9.691410783,,656.036,5.704,4.031063139,0.276267885,110.32,7,1,5,TRUE,708996,1,,,1,
CN(C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1)c1cnn(C)c1,709001,0.6,-7.108676154,-5.957235914,644.025,5.8246,4.014377173,0.265131807,110.32,7,1,6,TRUE,709001,1,1020521,0.382549411,1,0.139705882
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC4(CCCO4)C2)C3)c(F)c1,708973,0.6,-11.19870822,-6.655720764,660.064,6.2096,4.69812477,0.32710658,101.73,6,1,5,TRUE,708973,1,1020531,0.383513551,1,0.198473282
Cc1nc2c([nH]1)CN(C(=O)C1CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C1)C2,709000,0.6,-7.176551789,,656.036,6.00202,4.115084217,0.254513519,121.18,6,2,5,TRUE,709000,1,,,1,
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCc4[nH]ncc4C2)C3)c(F)c1,708997,0.6,-9.672595918,-5.624187898,656.036,5.7361,4.018075028,0.264865316,121.18,6,2,5,TRUE,708997,1,1020504,0.402542965,1,0.152671756
CCS(=O)(=O)c1ccc(CC(=O)Nc2cnc(OC(C)c3ccccc3)c(Cl)c2)cc1,50990871,0.6,-10.15116313,-11.35631643,458.967,4.8498,2.728388207,0.521128293,85.36,5,1,8,TRUE,50990871,1,220006,0.492568579,1,0.204301075
COC1(C)CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)F)CC4)c3C2)C1,708978,0.6,-8.819848035,-1.182381165,616.036,5.3782,4.002389912,0.383119928,101.73,6,1,7,TRUE,708978,1,51370194,0.407255417,1,0.151785714
COC1(C)CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,708975,0.6,-10.36327528,-5.415217726,634.026,5.6754,3.997199987,0.350965659,101.73,6,1,6,TRUE,708975,1,1020531,0.39982591,1,0.1875
O=C(O)c1ccc(N2C=C(C(=O)c3c(Cl)cccc3Cl)C3C=CC=C(F)C32)c(F)c1,720136,0.615,-11.05591708,-11.08171384,448.252,5.8255,3.843082888,0.598878983,57.61,3,1,4,TRUE,720136,1,50251724,0.553276476,1,0.144444444
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CCOCC3)nc2CC2CCCCC2)c2ccccc12,50917070,0.69,-7.420042294,-3.087032459,569.793,6.0717,2.988176645,0.359902287,97.39,6,2,7,TRUE,50917070,1,1020531,0.396729391,1,0.170940171
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC4(CCCO4)C2)C3)c(F)c1,708970,0.7,-8.848906847,,646.037,5.8195,4.447542076,0.351190535,101.73,6,1,5,TRUE,708970,1,,,1,
CN(C)C1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)CC1(F)F,708977,0.7,-10.10019981,-5.972917476,683.049,5.8358,4.467349888,0.328829199,95.74,6,1,6,TRUE,708977,1,1020504,0.413100679,1,0.15625
COC1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)CC1O,709007,0.7,-10.85557692,-6.028122313,650.025,4.6462,4.393620957,0.373179078,121.96,7,2,6,TRUE,709007,1,1020531,0.372422045,1,0.186046512
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC4(COC4)C2)C3)c(F)c1,708965,0.7,-10.69898262,-3.020161916,646.037,5.677,4.436486369,0.358714089,101.73,6,1,5,TRUE,708965,1,1020504,0.235501204,1,0.1484375
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC4(COC4)C2)C3)c(F)c1,709012,0.7,-9.922860749,,632.01,5.2869,4.40545216,0.384430754,101.73,6,1,5,TRUE,709012,1,,,1,
CCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,50917503,0.71,-12.78301991,-5.751673321,597.803,6.146,3.121098859,0.257592797,125.46,6,3,10,TRUE,50917503,1,1020563,0.578798415,1,0.175
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)F)CC3)c3c2CCC(C(=O)N2CC(O)C(F)C2)C3)c(F)c1,708981,0.8,-11.59775153,-7.696586556,619.999,4.6721,4.4223333,0.387979456,112.73,6,2,6,TRUE,708981,1,297802,0.337963636,1,0.139130435
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)F)CC3)c3c2CCC(C(=O)N2CCC4(COC4)C2)C3)c(F)c1,708980,0.8,-10.09049866,-7.450050748,628.047,5.3798,4.439750596,0.393902602,101.73,6,1,6,TRUE,708980,1,1020509,0.446897064,1,0.15625
CN(C)C1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)CC1O,709008,0.8,-8.152617681,-3.743833427,663.068,4.5614,4.446404631,0.372072354,115.97,7,2,6,TRUE,709008,1,51126183,0.288678827,1,0.14953271
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(O)C2)C3)c(F)c1,709016,0.8,-8.737437278,-6.081524431,605.972,4.6312,3.814623215,0.410283432,112.73,6,2,5,TRUE,709016,1,CHEMBL3818257,0.421419402,1,0.118811881
COC1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,708969,0.8,-7.400680547,-2.628114844,619.999,5.2853,3.849137841,0.376712066,101.73,6,1,6,TRUE,708969,1,1020531,0.403305541,1,0.188976378
CN(Cc1cnn(C)c1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708995,0.8,-6.118744573,0.844419329,658.052,5.8202,3.922425543,0.250991854,110.32,7,1,7,TRUE,708995,1,51370191,0.404970527,1,0.107438017
CN(C)C1CCN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,708972,0.9,-6.349526331,-5.865074589,647.069,5.5906,4.115152688,0.351081397,95.74,6,1,6,TRUE,708972,1,1020498,0.42950382,1,0.2
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(N4CC(F)C4)C2)C3)c(F)c1,709014,0.9,-6.292422178,-3.263434814,663.043,5.2926,4.01838956,0.360671875,95.74,6,1,6,TRUE,709014,1,1020498,0.402872531,1,0.180327869
N#CC1CCN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,709004,0.9,-9.849800469,-6.394938013,629.01,5.80018,4.198855524,0.357189579,116.29,6,1,5,TRUE,709004,1,CHEMBL3818257,0.40022805,1,0.110091743
CN(CCc1cnn(C)c1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708994,0.9,-3.680431296,-3.13632114,672.079,5.8627,3.964685341,0.235089814,110.32,7,1,8,TRUE,708994,1,1020521,0.330952381,1,0.134751773
CN(Cc1ccn[nH]1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708985,0.9,-8.025534772,-3.461420791,644.025,5.8098,3.986348807,0.245342689,121.18,6,2,7,TRUE,708985,1,1020531,0.4656477,1,0.169117647
Cn1nc(C(F)(F)F)c2c1CCN(C(=O)C1CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C1)C2,708982,0.9,-6.45457068,-5.225974822,738.06,6.7653,4.157136468,0.226801922,110.32,7,1,5,FALSE,708982,1,1020531,0.398569308,1,0.180451128
Cn1cc(C2CCN(C(=O)C3CCCS3)CC2)c2c(C(F)(F)F)c(NC(=O)c3cccc(C#N)c3)cnc21,753590,0.9,-15.2990609,-6.906322729,541.599,5.31768,3.597093675,0.483067041,91.02,6,1,4,TRUE,753590,1,219981,0.463025526,1,0.2
CC1CN(C(=O)C(C)C2CCCC2)CCC1c1cn(C)c2ccc(NS(=O)(=O)c3ccccc3F)cc12,820653,0.9,-12.84466346,-6.51741187,525.69,5.8965,3.695387702,0.435824355,71.41,4,1,6,TRUE,820653,1,1045600,0.401870666,1,0.148148148
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,50919410,0.94,-11.87925378,-5.509342731,583.776,5.7559,3.042497172,0.30983254,125.46,6,3,8,TRUE,50919410,1,1020563,0.587261042,1,0.179487179
CN(C)C1CCN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916525,1,-12.22284975,-3.986374205,633.111,5.3544,4.505482459,0.461197298,95.74,6,1,6,TRUE,916525,1,1020504,0.410109579,1,0.125984252
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)F)CC4)c3C2)C1,916526,1,-9.642158255,-5.918205402,588.051,4.7519,4.334038973,0.501561556,101.73,6,1,7,TRUE,916526,1,51370191,0.430917957,1,0.087719298
Cn1ncc2c1CN(C(=O)C1CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C1)C2,916528,1,-10.36708402,-3.724492114,642.078,5.4678,4.486048237,0.395878013,110.32,7,1,5,TRUE,916528,1,1020504,0.298582206,1,0.1171875
CN(C)C1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)CC1F,916529,1,-12.3080821,-5.34135688,651.101,5.3024,4.828643827,0.426579813,95.74,6,1,6,TRUE,916529,1,51370191,0.37014155,1,0.076923077
COC1(C)CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916530,1,-7.904105104,-5.600878605,620.068,5.4392,4.469821596,0.462206597,101.73,6,1,6,TRUE,916530,1,51370191,0.436015776,1,0.078947368
CN(C)C1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)CC1(F)F,916533,1,-11.43295833,-10.57339397,669.091,5.5996,4.8538914,0.403099628,95.74,6,1,6,TRUE,916533,1,1020703,0.475233882,1,0.160305344
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(O)C2)C3)CC1,916536,1,-9.460028851,-7.613263856,592.014,4.395,4.297215369,0.533190695,112.73,6,2,5,TRUE,916536,1,297802,0.371041067,1,0.098214286
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC(O)C(F)C2)C3)CC1,916538,1,-11.34429446,-8.734824286,624.031,4.7331,4.778234387,0.465872869,112.73,6,2,5,TRUE,916538,1,1020521,0.380786148,1,0.107692308
COC1CN(C(=O)C2CCc3c(C4=CCC(C)(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)F)CC4)c3C2)C1,916544,1,-8.549537477,-4.102402291,602.078,5.142,4.450841396,0.4714698,101.73,6,1,7,TRUE,916544,1,51370191,0.325366351,1,0.085470085
O=C(O)C1CCN(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3cccc(F)c23)CC1O,51245358,1,-11.14417523,-9.954259923,457.889,3.6665,3.669226263,0.6203482,95.66,6,2,4,TRUE,51245358,1,1020491,0.526849813,1,0.186915888
COCCN(C)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,709009,1,-8.563337879,-0.461693606,622.015,5.5329,3.810828965,0.331956588,101.73,6,1,8,TRUE,709009,1,51370191,0.39363443,1,0.111111111
CC(NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2Cc2ccc(F)cc2)c(Cl)c1Cl)C(F)(F)F,50916246,1,-11.3574645,-7.84789141,628.497,5.5766,3.633746344,0.268598759,108.39,6,3,9,TRUE,50916246,1,1098819,0.577007238,1,0.145299145
O=C(NCC1(O)CCOCC1)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,826816,1,-13.34670211,-6.324206354,655.604,5.4144,4.392244083,0.320876674,92.7,5,2,6,FALSE,826816,1,297802,0.393515384,1,0.152380952
O=C(NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12)C1(O)CCCCC1,826895,1,-13.41905119,-6.554349328,639.605,6.3205,4.364554522,0.296522823,83.47,4,2,5,FALSE,826895,1,297802,0.375074671,1,0.148514851
CC(C(=O)N1CCC(c2cn(C)c3ccc(NS(=O)(=O)c4ccccc4F)cc23)CC1)C(C)(C)C,820647,1,-11.49813756,-5.841146061,499.652,5.5064,3.102853191,0.503450648,71.41,4,1,5,TRUE,820647,1,1045614,0.35728677,1,0.133333333
Cc1ccc(F)c(S(=O)(=O)Nc2ccc3c(c2)c(C2CCN(C(=O)C(C)C4CCCC4)CC2C)cn3C)c1,820654,1,-11.730864,-5.99579331,539.717,6.20492,3.754949511,0.405169903,71.41,4,1,6,TRUE,820654,1,50555290,0.361093091,1,0.080357143
CN(C(=O)C1CCc2c(C3=CCC(C(=O)O)CC3)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1)c1ccccn1,916506,1,-10.69557849,-5.809088191,627.063,6.2499,4.335837188,0.346813646,105.39,6,1,6,TRUE,916506,1,51370197,0.421916446,1,0.118181818
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)CC1O,916508,1,-11.89106002,-6.719151006,636.067,4.41,4.746885134,0.482310876,121.96,7,2,6,TRUE,916508,1,1020531,0.377081709,1,0.1640625
CN(C)C1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)CC1O,916509,1,-11.31823237,-6.012192086,649.11,4.3252,4.795712495,0.479350166,115.97,7,2,6,TRUE,916509,1,51370191,0.423580076,1,0.07826087
COC1CN(C(=O)C2CCc3c(C4=CC(C)C(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916562,1,-8.579577268,-4.297467018,620.068,5.2951,4.638405409,0.471284259,101.73,6,1,6,TRUE,916562,1,CHEMBL3818257,0.40219106,1,0.104761905
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)C(C)C4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916564,1,-9.965371711,-2.449730129,620.068,5.2951,4.621902451,0.471284259,101.73,6,1,6,TRUE,916564,1,CHEMBL3818257,0.39020979,1,0.113207547
CC1CC(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC4(COC4)C2)C3)=CCC1C(=O)O,916567,1,-10.35562555,-11.58937939,646.106,5.6868,5.18915681,0.448701834,101.73,6,1,5,TRUE,916567,1,1020509,0.461205315,1,0.147286822
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CC4COCC4C2)C3)CC1,916466,1,-10.75938191,-10.63364504,564.082,4.5802,4.531342542,0.571227211,101.73,6,1,5,TRUE,916466,1,1020560,0.457376291,1,0.112
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)N2CCC4(CCCO4)C2)C3)CC1,916467,1,-10.90459682,-5.459308368,578.109,5.2569,4.810305518,0.5202339,101.73,6,1,5,TRUE,916467,1,1020531,0.387768619,1,0.181102362
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)OC(C)(C)C)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916488,1,-7.696711597,-6.721010667,662.149,6.3062,4.398279365,0.337485391,90.73,7,0,6,TRUE,916488,1,51370194,0.433045271,1,0.123893805
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(F)c32)cc1,51253463,1,-10.08607997,-2.786373855,428.246,6.0056,2.33415552,0.405530168,59.3,3,1,4,TRUE,51253463,1,51338167,0.547085757,1,0.144927536
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC4(CCCO4)C2)C3)CC1,916516,1,-10.68554497,-8.289617186,632.079,5.5833,4.909254761,0.462238286,101.73,6,1,5,TRUE,916516,1,1020521,0.424900625,1,0.13740458
N#CC1CCN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916522,1,-10.64648027,-4.84958205,615.052,5.56398,4.595534801,0.471137402,116.29,6,1,5,TRUE,916522,1,CHEMBL3818257,0.328223925,1,0.103773585
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916523,1,-8.817119315,-4.575339615,606.041,5.0491,4.324491028,0.494604977,101.73,6,1,6,TRUE,916523,1,1020521,0.33294711,1,0.123076923
Cc1ccc(C(NC(=O)Cc2ccc(N(CC(=O)O)Cc3c(C)noc3C)cc2)c2ccccc2)cc1,50265662,1,-13.21797908,-8.238817194,497.595,5.13936,2.886519796,0.315041095,95.67,5,2,10,FALSE,50265662,1,50312258,0.472447013,1,0.161290323
Cc1ccc(C(NC(=O)Cc2ccc3oc(C(c4ccncc4)N4CC(N)C4)cc3c2)c2ccccc2)c(C)c1,50265663,1,-12.86581511,-10.58157472,530.672,5.62524,3.47627036,0.271860812,84.39,5,2,8,TRUE,50265663,1,1020434,0.534923779,1,0.131147541
Cc1cnc(C(CCC(C)C)NC(=O)Cc2ccc3oc(C(O)c4c(C)noc4C)cc3c2)c(C)c1,50265664,1,-10.13895006,-11.36583376,489.616,5.96738,3.726612693,0.300440887,101.39,6,2,9,TRUE,50265664,1,1020643,0.577048882,1,0.145299145
Cc1cc(Cl)ccc1C(NC(=O)Cc1ccc(OCc2c(C)noc2C)cc1)c1ccc(Cl)cc1,50265665,1,-11.83650813,-13.04548806,509.433,6.93396,2.774226924,0.279722213,64.36,4,1,8,TRUE,50265665,1,1020650,0.571817755,1,0.133333333
Cc1ccc(C(NC(=O)Cc2ccc(OCC(O)c3cccnc3C)cc2)c2ccccc2)c(C)c1,50265667,1,-12.46823833,-13.02390745,480.608,5.56756,3.109793559,0.328672765,71.45,4,2,9,TRUE,50265667,1,51406349,0.553834601,1,0.210526316
O=C(O)c1cc(F)c(-c2nn(Cc3c(Cl)cccc3C(F)(F)F)c3cc(C(=O)N4CCC4)cc(F)c23)cc1O,488743,1,-9.212148687,-4.764168978,565.882,5.9517,2.944936505,0.291569608,95.66,5,2,5,TRUE,488743,1,51370200,0.429021514,1,0.148514851
COC1CN(C(=O)c2ccc3c(-c4ccc(C(=O)O)cc4F)cn(C(=O)c4c(Cl)cccc4C(F)(F)F)c3c2)C1,651579,1,-8.552714094,-4.291710681,574.914,5.9771,2.888041238,0.296448281,88.84,5,1,5,TRUE,651579,1,50841882,0.454230236,1,0.166666667
CCC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CC3C(C2)C3n2cnnc2)cc1F,667157,1,-11.05782476,-8.979138604,513.614,4.3091,4.590676294,0.491389909,71.33,6,0,6,FALSE,667157,1,50990485,0.524513696,1,0.138297872
O=S1(=O)C(c2ccccc2)CCCCN1Cc1cc(F)c(N2CC3C(C2)C3n2cnnc2)cc1F,667164,1,-10.00629518,-8.244559918,499.587,3.9206,4.300300098,0.532285482,71.33,6,0,5,FALSE,667164,1,51186839,0.564939289,1,0.102040816
COC1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C2)C1,708941,1,-8.405747677,-3.04171274,552.002,4.5688,3.541397873,0.481466378,101.73,6,1,6,TRUE,708941,1,1001119,0.429032258,1,0.19047619
CN(Cc1ccon1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708986,1,-8.927145999,,645.009,6.0747,3.993400296,0.242521896,118.53,7,1,7,TRUE,708986,1,,,1,
CC(C)n1cc(CN(C)C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)cn1,708987,1,-8.726875735,-4.050331187,686.106,6.8641,4.016819578,0.203001064,110.32,7,1,8,TRUE,708987,1,1020531,0.375050875,1,0.198529412
CN(Cc1ccccn1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708989,1,-7.871557504,-4.097745236,655.048,6.4817,3.831848602,0.228811863,105.39,6,1,7,TRUE,708989,1,1020498,0.265220479,1,0.174603175
Cc1nc(CN(C)C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)cs1,708988,1.1,-4.931604496,-7.14883596,675.104,6.85162,3.928085982,0.215107133,105.39,7,1,7,TRUE,708988,1,1226017,0.416761644,1,0.166666667
O=C(O)c1ccc(-c2nn(C(=O)c3c(C4(C(F)F)CC4)ccc(F)c3Cl)c3cccnc23)c(F)c1,884113,1.1,-10.98970546,-6.728561222,503.839,5.7133,3.179294351,0.352410797,85.08,5,1,5,TRUE,884113,1,51338197,0.534325972,1,0.177777778
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC(O)CC2)C3)c(F)c1,709017,1.1,-9.5088216,-7.830193455,634.026,5.4114,3.805462922,0.363524497,112.73,6,2,5,TRUE,709017,1,297802,0.341445904,1,0.133928571
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2Cc4ncsc4C2)C3)c(F)c1,709002,1.1,-7.532820125,,659.061,6.427,4.070219356,0.248063864,105.39,7,1,5,TRUE,709002,1,,,1,
CN(C)C1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,709015,1.1,-7.688910812,-6.952891952,633.042,5.2005,3.877978785,0.375605596,95.74,6,1,6,TRUE,709015,1,1020703,0.489777578,1,0.188976378
CCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c(Cl)c1C,50916228,1.1,-11.01300502,-5.833086954,596.215,5.95462,3.266007912,0.311335616,125.46,6,3,10,TRUE,50916228,1,972660,0.557963955,1,0.169491525
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)c(F)c1,51253500,1.1,-10.07261849,-5.945502268,428.246,6.0056,2.27063928,0.405530168,59.3,3,1,4,TRUE,51253500,1,51064012,0.54623474,1,0.192307692
Cc1nc2c(s1)CN(C(=O)C1CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C1)C2,709003,1.1,-7.783726093,,673.088,6.73542,4.037392031,0.235750219,105.39,7,1,5,TRUE,709003,1,,,1,
CCOc1ccccc1S(=O)(=O)Nc1ccc2c(c1)c(C1CCN(C(=O)C(C)C3CCCC3)CC1C)cn2C,820652,1.1,-13.16054462,-7.326256065,551.753,6.1561,3.730747191,0.363829055,80.64,5,1,8,TRUE,820652,1,50555290,0.416106826,1,0.107142857
